No;File;Artist;Title;Mood
5994;TRBEPIC128EF35DD86.h5;Na-Sa;Pensando;sad
5995;TRBEPIO128F92EBD31.h5;Crash;Play It Back;happy
5996;TRBEPJE128F42910CA.h5;BAL-SAGOTH;Of carnage and gathering of the wolves;sad
5997;TRBEPJG128F9322D2D.h5;Velvet Belly;In the early beginning;happy
5998;TRBEPJH128F4284885.h5;Darren Hayes;Pop!ular;happy
5999;TRBEPJO128F92E784F.h5;Chiens De Paille;Skit dans le métro;happy
6000;TRBEPJP12903CC6AFA.h5;Gunjack;See U In Tokyo;sad
6001;TRBEPKI128F9353F14.h5;Abbott & Chambers;Where Are You;sad
6002;TRBEPKM12903CE403D.h5;Armando Manzanero;Cuando;sad
6003;TRBEPLS128F14787E3.h5;The Breeders;Iris;sad
6004;TRBEPMB128F149F987.h5;The Baja Marimba Band;Flyin' High;happy
6005;TRBEPNF128F42B5EC4.h5;Sandy Denny;The North Star Grassman And The Ravens;sad
6006;TRBEPNM128F9328CE6.h5;Farm Fresh;Motivation;happy
6007;TRBEPOB128F934EC72.h5;Buckethead;Witches on the Heath;sad
6008;TRBEPOT128F931E496.h5;Choir of Young Believers;She Walks;sad
6009;TRBEPPV128F42644CC.h5;Van Zant;Lovin' You;happy
6010;TRBEPPZ12903D0D0E4.h5;Enrico Caruso;La mia canzone;sad
6011;TRBEPQG128F42547F6.h5;Quinteto Violado;Maria Betania;sad
6012;TRBEPQN128E078816F.h5;Ligabue;Tra palco e realtà (versione acustica);sad
6013;TRBEPQW128F425D054.h5;Derb;Satisfaktion;happy
6014;TRBEPRF128F42555FC.h5;Jacob Miller;Tired Fe Lick Weed In A Bush;happy
6015;TRBEPRF128F4285D13.h5;José José;Mi Vida;sad
6016;TRBEPRI128F4265FE3.h5;Chris Whitley;Still Point;sad
6017;TRBEPRT128E0791FBE.h5;Saves The Day;Driving In the Dark;happy
6018;TRBEPTD12903C9A56C.h5;Marina Chello;What's Done Is Done [Solitaire Club Mix];happy
6019;TRBEPTD12903CDFD52.h5;Karnig Sarkissian;"Inrtoduction ""Hing Hye Srder";sad
6020;TRBEPTF128EF33E1E3.h5;Abi Wallenstein;Gimme More;happy
6021;TRBEPTI128F4266340.h5;Mikey Dread;Master Mantrol (Dub / Instrumental Reggae Music);happy
6022;TRBEPTM128F42481CC.h5;Knack;Oh Tara;happy
6023;TRBEPUU12903CB25A6.h5;Jackie Gleason;My Devotion;sad
6024;TRBEPUY12903CCD7B8.h5;Richard Zimmerman;X.L. Rag;happy
6025;TRBEPVN128F4268AC0.h5;Anti-Pasti;Six Guns;sad
6026;TRBEPVS12903CEC166.h5;Riddle Of Steel;The Gaping Jaw;sad
6027;TRBEPWR128F9310F24.h5;Exit Calm;We're On Our Own;sad
6028;TRBEPXE128F92F905D.h5;Golden Bug;Captain Shaker;sad
6029;TRBEPYF128F935FB56.h5;Edison Lighthouse;Big Girls Don't Cry;happy
6030;TRBEPYP128F92F9B70.h5;Y.A.C.H.T.;The Denver Nuggets;happy
6031;TRBEPZE128F92EE166.h5;Matmatah;Alzheimer;happy
6032;TRBEQAD12903CAF8D7.h5;Stand Before The Firing Squad;Upside Down In A Snow Covered Bank;happy
6033;TRBEQBB128F931022E.h5;Jerry Herman;Mame: Mame;happy
6034;TRBEQBG128E07876FF.h5;Danza Invisible;El Es Un Bazar;happy
6035;TRBEQBU128F9320940.h5;Lowkey;A Day of My Life;happy
6036;TRBEQCM128F9314CE1.h5;Sean Watkins;Carousel;sad
6037;TRBEQDH128F933A415.h5;REO Speedwagon;Music Man;happy
6038;TRBEQEK128F425646A.h5;Los Traileros Del Norte;La Carta;happy
6039;TRBEQEM128F93456DA.h5;Bad Astronaut;Break Your Frame;sad
6040;TRBEQFK128F92FB54B.h5;D-Factor;Raw and Nasty;sad
6041;TRBEQFS12903CF0F61.h5;Krishna Das;Shri Ram Jai Ram;sad
6042;TRBEQFT128F146BD6D.h5;Klaus Badelt;Moonlight Serenade;sad
6043;TRBEQFT128F4238A28.h5;T.O.K.;Chi Chi Man;happy
6044;TRBEQFZ12903CE41D5.h5;Cast;Princesa Celestial;sad
6045;TRBEQHK128F429A82D.h5;Attrition;Sister Teresa;happy
6046;TRBEQIY128F1495B77.h5;Leon Ware;French Waltz;happy
6047;TRBEQJJ128F934306F.h5;Diomedes Diaz;Haran La Historia;happy
6048;TRBEQKJ128F9333821.h5;Matinee Club;Nothing Special;sad
6049;TRBEQKK12903CA7638.h5;Sluggy Ranks;Here We Are;happy
6050;TRBEQKP128F1456BA5.h5;Lamont Dozier;Breaking Out All Over;happy
6051;TRBEQMC128F42AABF1.h5;Tiger Stripes;Hooked;happy
6052;TRBEQMS128F932AB0D.h5;Drums & Tuba;Scottie Pippen;sad
6053;TRBEQNB128F9327242.h5;Jimmie Vaughan;Kinky Woman;happy
6054;TRBEQNI128F4265E6A.h5;John Denver & The Muppets;Deck The Halls;happy
6055;TRBEQOC128F931C221.h5;2562;Enforcers;sad
6056;TRBEQOJ128F428E2CF.h5;Masters At Work;Work;happy
6057;TRBEQOP128F930FC62.h5;Vehicle Flips;Song Of The Slag Pile;sad
6058;TRBEQOT12903D03D00.h5;The Brunning Sunflower Blues Band;Sunflower Boogie;happy
6059;TRBEQPT128F421CB36.h5;Joe Jackson;Nineteen Forever;happy
6060;TRBEQQF128F9304949.h5;Angeline;THe GiFT;sad
6061;TRBEQSM128F426F3E2.h5;Cherry Five;Country Grave-Yard;happy
6062;TRBEQSO12903CA8AC5.h5;Scott Matthew feat. Eric D. Clark;Rx's Media Mix Karaoke;happy
6063;TRBEQSX128F932ABB7.h5;The dB's;Lonely is [As Lonely Does];happy
6064;TRBEQUV12903CBD17A.h5;Tony Tuff;Say Something;sad
6065;TRBEQVO128F429572C.h5;Howe Gelb;Falling In Love;sad
6066;TRBEQWE128F92FA83E.h5;New Grass Revival;Walk In Jerusalem;happy
6067;TRBEQWP128F93161F7.h5;Ricky Nelson;Stood Up;happy
6068;TRBEQXA12903D0EDA9.h5;Kultiration;Mamma;happy
6069;TRBEQZJ128F9300B50.h5;Aesop Rock;N.Y. Electric / Hunter Interlude;happy
6070;TRBERMJ128F428D867.h5;Gemelli Diversi;Portocervo;happy
6071;TRBERAO12903CBDBF6.h5;Almamegretta;Cinque dita (Live);sad
6072;TRBERAT128F428036D.h5;Cypress Hill;Street Wars;sad
6073;TRBERAU128F931EB77.h5;Eric Andersen;Louise;happy
6074;TRBERDF128F9333537.h5;Jerry Rivera;Me Estoy Enloqueciendo Por Ti;happy
6075;TRBEREE128F427D5AA.h5;Celtus;Two Worlds;happy
6076;TRBEREM12903CF2C7B.h5;Downliners Sect;Showbiz;sad
6077;TRBEREU128F421D80C.h5;Joe Veras;Cúrame Las Heridas;happy
6078;TRBERFD128F42A7099.h5;Vector Lovers;A Field (Noctambular Mix);sad
6079;TRBERFH128F92F77D8.h5;Destiny's Child;Winter Paradise;happy
6080;TRBERGT128F42A009F.h5;Frank Stokes;Sweet To Mama;happy
6081;TRBERHS128F92FF079.h5;Los Traileros Del Norte;Perro Faldero;happy
6082;TRBERIH128F931107E.h5;The Chameleons;Monkeyland;sad
6083;TRBERIS12903CF2AF8.h5;Comecon;Armed Solution;sad
6084;TRBERJD128F146A50A.h5;Clay Davidson;My Best Friend And Me;happy
6085;TRBERJD128F932E4CF.h5;Alec Empire;The Gameboy Off-Show;sad
6086;TRBERJE128F425F098.h5;Cedric Myton;Wisdom;happy
6087;TRBERKL128F92FACFF.h5;Khadja Nin;Like An Angel;sad
6088;TRBERLL128F4283307.h5;Ed Alleyne-Johnson;Inner City Music Part 4;sad
6089;TRBERLZ12903CC4747.h5;Zombina & The Skeletones;I Was a Human Bomb for the FBI;sad
6090;TRBERNX128F427ECEC.h5;Walter Smith & Friends;I'm Glad I Counted The Cost;happy
6091;TRBEROX128F4270745.h5;Massive Töne;Im Club;happy
6092;TRBERQM128F4261E98.h5;Big L;Street Struck;happy
6093;TRBERRB128F932D534.h5;Dar Williams;Mortal City;sad
6094;TRBERRG128F933AFFC.h5;Chip E;Time To Jack;happy
6095;TRBERRT128F4222192.h5;The Orchestra;Lubricant Games;sad
6096;TRBERSN128F932CE99.h5;Little River Band;The Night Owls;happy
6097;TRBERSQ128F4250CF3.h5;Dan Hicks & His Hot Licks;'Long Come A Viper;happy
6098;TRBERTE128F92EE1C6.h5;Hexlove;Moun Kids Zum;sad
6099;TRBERTM128F427CB39.h5;Tim Van Eyken;Babes In the Wood;sad
6100;TRBERTV128F42377EB.h5;Eric Alexander;I Haven't Got Anything Better To Do;sad
6101;TRBERTX128F93470B5.h5;Dock Boggs;New Prisoner's Song;happy
6102;TRBERTX128F9353F25.h5;Spike Jones;Holiday For Strings;happy
6103;TRBERUC12903D030BE.h5;Superheist;Liberate;sad
6104;TRBERUM128F148AC93.h5;Egberto Gismonti;Baiao Malandro;sad
6105;TRBERVG128F92DCAF8.h5;Escobar;Get Ready;sad
6106;TRBERWZ128F92F2D46.h5;Elena Ledda;Des De Mallorca A L'alguer;sad
6107;TRBERXL128F92F17FE.h5;The Packway Handle Band;Gets Me Every Time;happy
6108;TRBERXS128F426EFE9.h5;Bob Dylan;A Hard Rain's A-Gonna Fall;sad
6109;TRBERZV128F4292F61.h5;Odd Logic;Apt A;sad
6110;TRBESPA128F4285AC6.h5;Jim White;10 Miles To Go On A 9 Mile Road;happy
6111;TRBESAI128F427540A.h5;Camané;O Espaço E O Tempo (Live);sad
6112;TRBESBZ12903CA0A95.h5;Minnie Riperton;Les Fleurs;sad
6113;TRBESCN128F92D9E7E.h5;Vibronics;Dinosaur;sad
6114;TRBESDB128F9326102.h5;Flyleaf;The Kind;sad
6115;TRBESEJ128F9341495.h5;Tiddey;Taylla (Original Mix);sad
6116;TRBESEN128F427CE17.h5;Don Reno;Mention of Banjo Contest;happy
6117;TRBESEX128F147BB13.h5;Olga Tañón;Como Olvidar (Merengue Versión);happy
6118;TRBESFU12903CE0ABF.h5;The Thousand Dollar Playboys;Summer Is Almost Here;sad
6119;TRBESGD128F9319B47.h5;Jocelyne Béroard;An limiè;happy
6120;TRBESGH128E0788912.h5;Nick Cave & The Bad Seeds;New Morning (Live);sad
6121;TRBESGL128F42785BE.h5;Exploited;SPG;sad
6122;TRBESGM128F4244493.h5;Billie Holiday;A Fine Romance;happy
6123;TRBESGN128F931AA00.h5;The Pure;My little sister;happy
6124;TRBESHI12903CA629C.h5;Backfire!;Once Again;happy
6125;TRBESIM128F933B2F5.h5;Itchy Poopzkid;Destination Inside;happy
6126;TRBESJN128E0784321.h5;Thin Lizzy;Sugar Blues;happy
6127;TRBESJX12903CCF483.h5;Ophélie Winter;Soon;sad
6128;TRBESKL128F932364C.h5;Bugz In The Attic;Sounds Like;sad
6129;TRBESPG128F92FBEFA.h5;Root;The Mystical Words Of The Wise;sad
6130;TRBESPQ128F145214C.h5;I Am Kloot;Coincidence;happy
6131;TRBESRD128F9333B53.h5;N'Klabe;Tiempo;happy
6132;TRBESRQ12903CA19E1.h5;Turbulence;Make Sure She Clean;happy
6133;TRBESSF128F932340D.h5;Bangbros;Happy Hour;sad
6134;TRBESSG12903CDD266.h5;Anal Cunt;Some More Hits;sad
6135;TRBESSK128F92D8471.h5;The Inchtabokatables;Paddy;happy
6136;TRBESTM12903D07EEE.h5;O'Donel Levy;Super Woman;happy
6137;TRBESUQ128F425A67E.h5;Chasing Furies;Romance Me  ();sad
6138;TRBESVW128F92F6960.h5;Cockney Rejects;It's Alright Bruv;sad
6139;TRBESWC128EF34B859.h5;Krystof;Svedomi;sad
6140;TRBESXG128F4243BFB.h5;Ebru Yasar;Birak Yakami;happy
6141;TRBESXY12903CDF233.h5;The Delmonas;I'm The One For You;sad
6142;TRBESYC128F932BB19.h5;Agitation Free;First communication (Bonustrack);sad
6143;TRBESYJ128F42A5DAE.h5;Michael Stuart;Mi Corazón;happy
6144;TRBESYP128F428E95D.h5;Wreckless Eric;Little Bit More;happy
6145;TRBESZN128F42BCAE1.h5;Alabama;I Can't Stop;happy
6146;TRBETAD128F1499185.h5;Gabor Szabo;People;happy
6147;TRBETBJ128F92D097C.h5;Colman Brothers;El Nino;happy
6148;TRBETBT128F9339BB8.h5;Manuel De La Mare;Sun Zu;sad
6149;TRBETCG128F4224F51.h5;Stevie B;Quiereme Por Vida;sad
6150;TRBETCK128F9307DC5.h5;Rabih Abou-Khalil;A Tooth Lost;happy
6151;TRBETDB128F146821E.h5;Johnny Hartman;The Nearness Of You (1995 Digital Remaster);sad
6152;TRBETDR128F92C4974.h5;Cyndi Lauper;Rocking Chair;sad
6153;TRBETEM128F9302380.h5;Kells;Lueur;sad
6154;TRBETEX128F4266C46.h5;3rd Force;Sweet Surrender;happy
6155;TRBETEX128F93170BF.h5;Faca;Adios;sad
6156;TRBETFI12903CF5C63.h5;Lil Suzy;Memories;happy
6157;TRBETHP128F425424B.h5;DaVIP;Krox;sad
6158;TRBETHV128F429722F.h5;Andy & Lucas;Hasta Los Huesos;happy
6159;TRBETID12903CDFBC4.h5;P.J. Proby;Hold Me;happy
6160;TRBETJE128F92D1505.h5;Jackie Leven;Night Lilies;sad
6161;TRBETKA128F14A7C00.h5;Stereo De Luxe;Enjoy Glam-o-Rama;happy
6162;TRBETKP128F92E733A.h5;Railroad Earth;Goat;happy
6163;TRBETKS128F9303B89.h5;DJ Sneak;My Dub;happy
6164;TRBETKU128F92DF7EF.h5;Woody Herman;The Good Earth;happy
6165;TRBETNO128F4246450.h5;Chick Webb & His Orchestra;Liza;happy
6166;TRBETOL128F92D1636.h5;Dave Weckl Band;Wake Up;happy
6167;TRBETQF128F423063D.h5;ESG;About You;happy
6168;TRBETRA128F9327DC6.h5;Danny Barnes;Cumberland Gap;happy
6169;TRBETRE128EF340356.h5;Earth Nation;Outburst;sad
6170;TRBETSW12903CA6A6B.h5;The Knightsbridge Strings;Mood Indigo;sad
6171;TRBETTB128F93438D0.h5;Dillinger Four;¡¡NOBLE STABBINGS!!;sad
6172;TRBETVK128F4288B49.h5;Hot Tuna;Hesitation Blues;happy
6173;TRBETYY12903CDA2F5.h5;Hardfloor;Strike Out;happy
6174;TRBEUOE128F429D2AA.h5;Lopazz;Migracion (Fujiya & Miyagi Remix);happy
6175;TRBEUCT128E0794C1C.h5;Sonic Youth;Kool Thing;sad
6176;TRBEUFG128F424F829.h5;New Duncan Imperials;Gizzards Scrapple And Tripe;happy
6177;TRBEUGU12903C9B03B.h5;Sam & Dave;Baby Baby Don't Stop Now;happy
6178;TRBEUIW128F92F6026.h5;Marianne Nowottny;I Before E Except After C;sad
6179;TRBEUJD128F4249029.h5;The Latin Kings;Quiero Saber (Import Version 1);happy
6180;TRBEUJD128F9334CD1.h5;Capital Inicial;Eu E Minha Estupidez;happy
6181;TRBEUKA128F422AC8B.h5;Assemblage 23;Disappoint;sad
6182;TRBEUKI128F9318306.h5;Mississippi John Hurt;Monday Morning Blues;happy
6183;TRBEUMG128F422305C.h5;James Hunter;Class Act;happy
6184;TRBEUNQ128F930B2D8.h5;Proto-Kaw;Axolotl;sad
6185;TRBEUNY128F931AF7E.h5;The Buff Medways;Dawn Said;happy
6186;TRBEUOC12903C9A635.h5;Flo Rida;Sugar [feat. Wynter] [Mickey Modelle Remix];happy
6187;TRBEUOY128F4274A88.h5;Vietnom;Misery;happy
6188;TRBEUOY128F932B2D7.h5;Xmilk;Side By Side;sad
6189;TRBEUQE12903CD5304.h5;Bobby Solo;Christmas Song;sad
6190;TRBEUQH128F93152E8.h5;Chacho;Meteorito;sad
6191;TRBEUSB128F1468925.h5;Russell Morris;The Girl That I Love;happy
6192;TRBEUSC12903CFC889.h5;David Filio;Nueva Canción;happy
6193;TRBEUSL128F9335D9E.h5;Oneida;Song Y;happy
6194;TRBEUSN12903CF3D55.h5;Pitchshifter;Un-United Kingdom (Live);sad
6195;TRBEUSO12903D07CD9.h5;Pete Seeger;Blue Mountain Lake;happy
6196;TRBEUSV128F42A5F43.h5;Ronnie Drew;The Ballad Of St. Anne's Reel;happy
6197;TRBEUUF128F92E563B.h5;Yolanda Del Rio;El Perdon De La Hija De Nadie;happy
6198;TRBEUVM128F932356F.h5;Prefuse 73;Natures Uplifting Revenge;sad
6199;TRBEUVP128F427831E.h5;Emilio;Somebody Stop Me;sad
6200;TRBEUWA12903CB5CDE.h5;Usher Featuring The Nu Beginning;Mother's Luv;happy
6201;TRBEUWT128F4213CEC.h5;Quentin Harris feat. Margaret Grace;My Joy;happy
6202;TRBEUYR128F9300972.h5;Bow Wow;I Can't Lose;happy
6203;TRBEVJK12903CA8936.h5;Red Sovine;The Best Years Of Your Life;happy
6204;TRBEVAV12903CB6D1E.h5;Ana Biaze;Reflexo;sad
6205;TRBEVCD12903CD66A0.h5;Girls in Hawaii;Grasshopper;happy
6206;TRBEVCM128F9355FB9.h5;Arnaud Le Texier & V.Sexion;Ugrek;sad
6207;TRBEVCZ128E0781059.h5;Sia;Where I Belong;sad
6208;TRBEVEU128F4259EFF.h5;Melting Euphoria;Amplified Ohm;sad
6209;TRBEVEX128F4224C43.h5;Patti Labelle & The Bluebelles;Down The Aisle;sad
6210;TRBEVFA128F92EDAC2.h5;Brainbombs;Ass Fucking Murder;sad
6211;TRBEVHJ128F9325673.h5;101 Strings Orchestra;Theme From How The West Was Won;sad
6213;TRBEVJC12903CCE75B.h5;Karen Peck And New River;I'll Never Be Able (To Tell It All) (High Key-Studio Track w/o Background Vocals);happy
6214;TRBEVJI12903CCDABA.h5;Crystal Castles;Fainting Spells;sad
6215;TRBEVKK128F930DF20.h5;Kermit Ruffins;Some Of These Days;happy
6216;TRBEVND128F93429DD.h5;Edelweiss;The Kangaroo Theory;happy
6217;TRBEVNS12903CA0C42.h5;Randy Weeks;Summer of Love;sad
6218;TRBEVON128E07824CF.h5;Sigue Sigue Sputnik;Sex Bomb Boogie;sad
6219;TRBEVRG128F42848E5.h5;Kosheen;Hide U;sad
6220;TRBEVRM128F428DAE3.h5;Two Gallants;Seems Like Home To Me;happy
6221;TRBEVSH128F92D5CFC.h5;Edmundo Ros & His Orchestra;Mélodie d'Amour;happy
6222;TRBEVTJ128F92FAF16.h5;KDC;Jugadores (Feat. Dyablo & C-4);happy
6223;TRBEVUC128F14A98C7.h5;Edu K;Popozuda Rock n´Roll;happy
6224;TRBEVUV12903CDD13E.h5;Insect Warfare;Lobotomized;sad
6225;TRBEVVS128F930EE7B.h5;SugaRush Beat Company;Love Breed;sad
6226;TRBEVYF128EF3582C6.h5;DNA;Why;happy
6227;TRBEVZN128F1498996.h5;Chely Wright;Listenin' To The Radio;happy
6228;TRBEVZN128F9330A0D.h5;Guaco;Venite Pa' Maracaibo;happy
6229;TRBEWNO12903CB2958.h5;The Aliens;Robot Man;happy
6230;TRBEWAM128F145CA91.h5;Shannon McNally;Down And Dirty;sad
6231;TRBEWBW128F9315135.h5;Noyau Dur;Departements;happy
6232;TRBEWCS128F428BA34.h5;NOFX;Bath Of Least Resistance;happy
6233;TRBEWDW128F92F4CB6.h5;Robert Calvert;Work Song;sad
6234;TRBEWDY128F933CB1F.h5;Mihai Popoviciu;Distance;happy
6235;TRBEWEL128F424C3A6.h5;Duke Ellington Quartet;The Hawk Talks;happy
6236;TRBEWGB128F4281ABC.h5;Lavender Diamond;My Shadow Is A Monday;sad
6237;TRBEWGC12903CFFB22.h5;4ft Fingers;Slowly Sinking;happy
6238;TRBEWGN128F935AC00.h5;Agenda of Swine;Devouring The Residual Bile;sad
6239;TRBEWHB12903CDD53F.h5;The Inmates;My dark side;happy
6240;TRBEWHF128F423EE58.h5;Brandtson;Mercy Medical;sad
6241;TRBEWHJ128F4290767.h5;Warren G;What's Next;sad
6242;TRBEWHW128F425CF16.h5;Simon Wynberg;Al Tiro Avdi Yakov (Be Not Afraid);sad
6243;TRBEWIH128F9321433.h5;Oliver Nelson;The Artists' Rightful Place;happy
6244;TRBEWJQ128F425A766.h5;Mitchell Akiyama;Underside Of An Intersection;sad
6245;TRBEWLE128F4243630.h5;Taxiride;Everywhere You Go;happy
6246;TRBEWLL128F92F9A33.h5;This Beautiful Republic;No Turning Back;sad
6247;TRBEWLY128F145E2C2.h5;Phil Lynott;Yellow Pearl;happy
6248;TRBEWMB128F1455C56.h5;Merle Haggard And The Strangers;Branded Man;happy
6249;TRBEWPO128F93385A2.h5;Oral Tunerz;Wanna Be;sad
6250;TRBEWRM128F1458ABF.h5;T'Pau;I Will Be With You;happy
6251;TRBEWRW128F92F4070.h5;Paolo Mojo;Release;sad
6252;TRBEWSW128F92FDB1B.h5;Bun Dem Out;Fight it or Fuck off;sad
6253;TRBEWTB128F42733F3.h5;Anthrax / Ice T / Public Enemy;Bring The Noise;sad
6254;TRBEWTC128F422ADB4.h5;Riff Raff;Body;happy
6255;TRBEWUT128F427EC2E.h5;Nachtluft;...Del;sad
6256;TRBEWWT128F935A9AF.h5;The Mist Of Avalon;Intro;sad
6257;TRBEWYE128F92F4011.h5;Alien Ant Farm;1000 Days;sad
6258;TRBEWZG128F931FAA4.h5;Nuclear Ramjet;Foldingtime (147);sad
6259;TRBEWZX128F930B871.h5;Heavyweight Dub Champion;For The World's Heavyweight Championship;sad
6260;TRBEXHV12903CEC6E6.h5;2 Brothers On The 4th Floor;The Sun Will Be Shining (Dub Foundation Instrumental);happy
6261;TRBEXAS128F42619A5.h5;Cab Calloway & His Orchestra;Bugle Call Rag;happy
6262;TRBEXBB128F9320965.h5;kollEktiv;2-People;happy
6263;TRBEXBB12903CA529F.h5;Switchfoot;The Beautiful Letdown;sad
6264;TRBEXBM12903CC68B3.h5;Summer Hymns;Stick Your Tail in the Wind;sad
6265;TRBEXCQ128EF3493F2.h5;Front Line Assembly;Controversy;happy
6266;TRBEXCY128F92E0476.h5;Signum;Solar Level;sad
6267;TRBEXDG128F92F6EB1.h5;Claire Lynch;Long After I'm Gone;sad
6268;TRBEXDK128F1459DE0.h5;Drive-By Truckers;Zip City;sad
6269;TRBEXEL128F427FC2E.h5;Amerie;All I Need;sad
6270;TRBEXHT128F423ADEB.h5;Hardfloor;Da Revival (Duriez & Llorca's Mdlm ReMix);happy
6271;TRBEXHT128F4292DED.h5;Jerry Harrison;I Don't Mind;happy
6272;TRBEXHU128F93390C5.h5;Havok;Monologue With the Sky;sad
6273;TRBEXNJ128F92F6DD6.h5;Rustless;It's The Three Of Us Left;sad
6274;TRBEXNK128F9317DAA.h5;Able Baker Fox;Folding Pocket Blades;sad
6275;TRBEXNR128F92FA053.h5;SCSI-9;Alectra;happy
6276;TRBEXOR128F93325E6.h5;Harry Pussy;Showroom Dummies (live) (Live);sad
6277;TRBEXPG128F4277A76.h5;Racoon;E Luande (Avant Garde Mix);sad
6278;TRBEXPT12903D0F43D.h5;Sean Paul;A Word From The Hon. Minister (skit);sad
6279;TRBEXPZ128F42302F2.h5;Flame;Freed From Desire (Alternate Mix);happy
6280;TRBEXQK128F932E83B.h5;Bowling For Soup;...Baby One More Time;sad
6281;TRBEXRS128F4269FAA.h5;Ennio Morricone;1900's Madness #1;happy
6282;TRBEXRW128F931D466.h5;Margaret Cho;Plastic Surgery;sad
6283;TRBEXRY128F14661D0.h5;Raze;Intro. (The Plan Album Version);sad
6284;TRBEXSJ128F1456A7E.h5;Res;How I Do;happy
6285;TRBEXTQ128F148D72B.h5;Joel Grey;A Sentimental Man;sad
6286;TRBEXTR12903CDF74C.h5;Darren Emerson;Crash Jack;sad
6287;TRBEXUF128F92DF175.h5;Natasha Bedingfield;Love Like This;happy
6288;TRBEXWE12903CB05E2.h5;Xpress 2;AC/DC;sad
6289;TRBEXXD128F149EF90.h5;Till Brönner;Love Somebody;happy
6290;TRBEXXQ128F427512A.h5;Chamillionaire;Interlude;happy
6291;TRBEXYJ128F93280B6.h5;Sick;Sick 8;happy
6292;TRBEXYV128F92EF101.h5;Castor;Serenity;sad
6293;TRBEXZB128F426F6B6.h5;Joe Higgs;Come on Home;happy
6294;TRBEXZM128F92D0D86.h5;Showaddywaddy;A Night At Daddy Gee's;happy
6295;TRBEXIE128EF35C718.h5;Ammoncontact;House Plants;sad
6296;TRBEXIQ128F421A547.h5;Bracket;Back To Allentown (Live);sad
6297;TRBEXIQ128F930CC0B.h5;The Prime Movers;In Shreds;happy
6298;TRBEXIQ12903CE5AE4.h5;The Nommos;Dark Tunnel;sad
6299;TRBEXIT128F93523AF.h5;Blue Meanies;Good Girls Gone Bad;sad
6300;TRBEXJI128F425B533.h5;Riff Raff;Auld lang syne;happy
6301;TRBEXJN128F42B18D6.h5;BMX Bandits;After I Made Love To You;sad
6302;TRBEXJV12903CEAFE0.h5;Adham Shaikh;For the Heart of the World (feat. Boris Sichon);sad
6303;TRBEXKQ128F931E59A.h5;Sure Shot;The Rock;happy
6304;TRBEXLJ128EF35789E.h5;Jimbo Ross;I'm Torn Down;happy
6305;TRBEXMF128F42665FF.h5;Jag;The World;happy
6306;TRBEXMI128F932AA62.h5;Chihei Hatakeyama;Mud;sad
6307;TRBEXMN128F932664B.h5;One Minute Silence;I Wear My Skin;sad
6308;TRBEYAK128F9334433.h5;Fyah Blaze;Lion Paw;happy
6309;TRBEYCP128F1475580.h5;Larry Groce/Disneyland Children's Sing-Along Chorus;Here We Go Loopty Loo;happy
6310;TRBEYCQ12903CE984F.h5;Ramon Ayala;Comprendi Tu Pena;happy
6311;TRBEYDM128F9321175.h5;Keletigui et ses Tambourinis;Tambourinis cocktail;happy
6313;TRBEYEN128F9300623.h5;Psyche;Instinct;happy
6314;TRBEYEO128F9308A8D.h5;Alejandro Lerner;Canta Una Canción De Amor;sad
6315;TRBEYET128E078275A.h5;Duran Duran;All She Wants Is;happy
6316;TRBEYFC128F4286D0A.h5;Elvin Bishop;Half Way Out The Door (Live);happy
6317;TRBEYFF128EF352E40.h5;George Duke;Trust;happy
6318;TRBEYFT128EF365E20.h5;Recloose;Us vs Us;happy
6319;TRBEYGC12903CA29F3.h5;Exillon;Dtofv3;sad
6320;TRBEYHD128F4235CD0.h5;Eddie Daniels;Entr'acte;sad
6321;TRBEYHF128F93270FC.h5;Al Peco;A.l.p.e.c.o;happy
6322;TRBEYHG128F9323A91.h5;Frankie Avalon;Christmas Magic;sad
6323;TRBEYIC128F92F6C2C.h5;The Drifters;Under The Boardwalk                                                                                                                                     ;happy
6324;TRBEYJR128F4292651.h5;Toni Braxton;Tell Me;happy
6325;TRBEYJY12903CA6067.h5;Artist Vs Poet;Favorite Fix;happy
6326;TRBEYLA128F9311713.h5;Suicide Booth;Mad Scientist;sad
6327;TRBEYLQ128F42AA7AF.h5;Natassa Theodoridou;Den S'Adiko;happy
6328;TRBEYMS128F427B598.h5;The Crüxshadows;Miss Fortune Returns;happy
6329;TRBEYMT128F145A992.h5;Patricia Kaas;Mon Mec A Moi;happy
6330;TRBEYNG128F424609B.h5;Heavy Blues Chevy;The Walk;sad
6331;TRBEYPF128F92EA5E8.h5;Julissa;Gloria;sad
6332;TRBEYPJ128F426AF83.h5;Gherkin Jerks;Don't Dis The Beat;sad
6333;TRBEYQM128F92E63FF.h5;Frankie Valli / John Travolta / Olivia Newton-John;Grease Dream Mix;happy
6334;TRBEYRF128F42254BB.h5;Juana La Loca;Sangre Y Espinas;happy
6335;TRBEYRS128F427B2C0.h5;Lazy Fat People;Big City;sad
6336;TRBEYSG128F428EDA6.h5;July;You Missed It All;sad
6337;TRBEYTH128F9309622.h5;Marc Dorsey;Love You Again;happy
6338;TRBEYTT12903CA0A8E.h5;Oesch's die Dritten;Die Zeit;sad
6339;TRBEYVA128F424D6AB.h5;Thieves And Villains;Worlds Apart;sad
6341;TRBEYVH128F4238842.h5;Poison Chang;Press Up;happy
6342;TRBEYWL128F92C4E42.h5;Trevor Loveys;Swing It;happy
